Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2014-03-24,191.85159301757812,192.56144204036931,188.82146672907328,188.85325038032093,28815466
2014-03-25,186.321044921875,186.99911015809587,184.88014391809688,186.25747763206596,31299573
2014-03-26,188.84262084960938,191.33241046078052,186.71304588585377,186.73423498276057,13811011
2014-03-27,190.86627197265625,191.74564794902642,189.03335816683625,189.61607258596067,55407935
2014-03-28,194.12948608398438,194.93470023923908,190.70734714154347,190.70734714154347,18667646
2014-03-31,197.22315979003906,199.14081559843132,193.50435992268453,194.15064155816563,18751896
2014-04-01,199.73414611816406,200.24269863537012,196.9159111022229,198.335623159616,15640608
2014-04-02,203.0397186279297,203.84493262717615,198.78059684777466,200.2426870180327,26780181
2014-04-03,201.86370849609375,204.04624227158374,199.26797314540764,202.74308439395656,26550895
2014-04-04,200.08375549316406,201.99083086639914,199.51163571017852,201.72596714507483,12513877
2014-04-07,200.0625762939453,202.3510696840401,197.9859880363194,200.03079264581385,12905249
2014-04-09,203.876708984375,204.84084118126847,200.69825958610994,201.30216299149086,13438946
2014-04-10,205.33883666992188,206.3665363454115,203.88734083481015,204.41708249810603,10649501
2014-04-11,202.09678649902344,205.76261374555543,201.429315742858,203.9085110235199,11691621
2014-04-15,201.1114501953125,202.14975839276067,198.46274232101024,201.30216621501407,9264526
2014-04-16,199.45864868164062,203.20923186639416,198.78058345868516,200.56050997328973,12381278
2014-04-17,203.23043823242188,203.80255802305174,199.98840722561903,200.242690546413,7845800
2014-04-21,203.33636474609375,205.52949276298975,202.59471809584,205.52949276298975,11817203
2014-04-22,205.0633544921875,209.51319273983614,202.59475364900436,203.4211568283292,19331824
2014-04-23,204.9362030029297,208.08286892305213,204.32170501647877,205.32821546055231,15288495
2014-04-24,204.9362030029297,204.9362030029297,204.9362030029297,204.9362030029297,0
2014-04-25,200.93136596679688,205.3282314450188,200.454597080124,205.11634044868697,13252156
2014-04-28,200.24270629882812,202.57356384068635,199.46927587153382,201.2598113721657,16610579
2014-04-29,199.24676513671875,201.67298746523625,198.75940176131752,200.46516650275953,8396497
2014-04-30,198.29324340820312,203.42114673777402,196.87353136193417,200.00960283597786,14391181
2014-05-02,196.66162109375,200.75124433631098,196.21665003311324,199.18320864024358,9070553
2014-05-05,200.6346893310547,203.10328997721192,196.00474410522943,196.00474410522943,15199246
2014-05-06,204.1310272216797,204.9044435342695,200.78305033073278,200.85721218242648,12392211
2014-05-07,203.6012725830078,205.83679342146803,202.7960726150916,203.44235432847046,10571569
2014-05-08,203.4846954345703,205.56128349500574,201.46108011599043,204.07800428827693,11949181
2014-05-09,211.3884735107422,211.68513503626264,202.53117568146405,202.53117568146405,18452114
2014-05-12,217.9784698486328,222.27998422654525,210.64684360558905,210.8163563966661,30847764
2014-05-13,225.331298828125,226.4755526000961,219.2074795251454,220.3729082510276,26863271
2014-05-14,221.53834533691406,226.30601975505743,220.6059967225839,225.45844167878718,19375695
2014-05-15,223.2123260498047,224.61084896825307,220.2139837796521,221.53834485426935,20864719
2014-05-16,230.94638061523438,245.06957557813908,227.27649374196167,233.26815394252677,52633579
2014-05-19,239.67709350585938,240.68283626688898,232.58338445841002,233.46073817364746,23797958
2014-05-20,231.0747833251953,241.5922865594903,230.18674475731203,241.356906628954,22509088
2014-05-21,230.7644805908203,236.01787485733792,229.76943698678804,231.07475409637144,21991587
2014-05-22,235.5578155517578,238.25407121073826,232.112609510502,232.39080005988717,18745180
2014-05-23,241.2606201171875,242.23428003502536,235.81464116504986,237.85822422930326,16566818
2014-05-26,235.75039672851562,243.94611114336035,230.03691320136218,242.34121962121975,16073584
2014-05-27,232.80809020996094,237.09853862884202,230.05833897997067,236.0286012960313,11273379
2014-05-28,233.0113525390625,236.79894350838762,232.12329977360557,233.1611397529244,11351815
2014-05-29,229.72665405273438,233.9743058768011,228.6139061488634,233.78172231038835,27659174
2014-05-30,227.83285522460938,233.18254150384556,226.82711248997356,232.1768130537049,17293884
2014-06-02,231.57762145996094,232.87225374538133,227.96123032804738,229.9834147605385,8806299
2014-06-03,234.40228271484375,235.8146050497692,230.5397980388838,231.8130322430614,10874352
2014-06-04,230.57186889648438,235.771781703051,230.30439175259878,233.81379187183367,8826406
2014-06-05,233.22535705566406,234.29529433408143,227.73656824685625,230.78589377569443,19974435
2014-06-06,240.1799774169922,242.44824114897506,236.26399704006363,236.97015111325732,29319340
2014-06-09,240.23345947265625,242.38404753242386,237.97589481990806,241.80626822505587,13497804
2014-06-10,239.3026123046875,241.90256191677193,235.4829238983133,241.90256191677193,15760599
2014-06-11,235.8360137939453,239.66638709614622,233.78173186361508,239.66638709614622,15164409
2014-06-12,234.1348114013672,238.27548697959202,231.9842375952442,235.07635970566395,11767348
2014-06-13,231.5134735107422,236.88457300016444,229.54478411332838,235.45085230556984,14646904
2014-06-16,227.99337768554688,231.9628538192742,226.21728613020514,231.9628538192742,14371376
2014-06-17,233.25746154785156,233.9529165150331,226.4205446997379,226.4205446997379,15824961
2014-06-18,228.2715606689453,235.73973850625933,226.96622905396035,232.81880171822934,19212704
2014-06-19,222.9967498779297,230.0262507141088,220.74988424804442,229.8229680410323,23126286
2014-06-20,221.7984161376953,224.55885218783266,221.31694290651487,223.80990176404987,12855084
2014-06-23,222.1086883544922,223.59590438996702,219.12355719590238,221.9054056893286,14768300
2014-06-24,226.79501342773438,227.42627383246045,223.61728466154673,223.61728466154673,11890148
2014-06-25,224.90122985839844,226.68803458401266,224.29136759489086,226.32425132958002,10564797
2014-06-26,216.5343017578125,219.74412797008992,215.4215680989412,219.33754836429193,24480677
2014-06-27,216.57711791992188,219.01658149337646,215.52857868954624,216.12774192340416,9225499
2014-06-30,217.28326416015625,218.26760875984442,213.98784528331018,216.67340190012015,20656550
2014-07-01,215.69976806640625,218.38531054412448,215.475072936651,217.66845737237384,9653273
2014-07-02,217.89309692382812,219.8403876850178,216.55566834011702,217.6256054932884,12293489
2014-07-03,215.37875366210938,219.33752994461807,214.73679418736313,218.26759272520945,11575392
2014-07-04,220.82473754882812,221.86257746984074,214.69398979768246,215.05775872519615,12957117
2014-07-07,219.80833435058594,221.90541273260902,218.48160458760356,221.0494571252335,14019093
2014-07-08,212.92861938476562,221.37044258127804,211.84798293698015,219.55154049878985,17484768
2014-07-09,214.19114685058594,216.1063263703633,212.38294392152423,214.41582768853047,14903156
2014-07-10,213.38868713378906,218.58858652418164,209.93278186623738,214.04134575834962,18600100
2014-07-11,206.81927490234375,214.4158418101303,206.20941258897506,212.9607229579279,17783841
2014-07-14,205.8028106689453,208.6167419901471,205.10734144057386,207.26862845066458,13764770
2014-07-15,208.0389862060547,209.70810100037863,206.08099604813347,206.155903945414,15345123
2014-07-16,211.7837677001953,212.48992171762353,208.42415443386582,208.42415443386582,13957671
2014-07-17,210.24307250976562,213.60267175001036,209.77229836710455,211.42000072417022,9426887
2014-07-18,209.01260375976562,210.46772232397734,207.418397076146,209.70807292579363,9332698
2014-07-21,213.48497009277344,215.6997525448616,212.92860327910037,213.98784147094867,16987269
2014-07-22,220.6107940673828,221.24206886676828,214.22326672895363,214.8438281551909,28489939
2014-07-23,221.10293579101562,222.5045590635214,218.4922870995251,221.48811721356222,13721398
2014-07-24,222.77206420898438,223.23213926996357,219.12356098462655,220.40749437713745,9673900
2014-07-25,218.66348266601562,223.25351953525316,215.49645293236014,222.953930815686,13532588
2014-07-28,215.18617248535156,219.02724457430813,214.3302169865585,218.48157687206364,9372911
2014-07-30,215.30386352539062,216.34170350200756,212.48991802248378,214.8437885138033,18616706
2014-07-31,215.3680877685547,218.2462281887352,214.41584035392995,215.68907469764628,17722817
2014-08-01,208.91635131835938,213.77388017101813,208.63817502717004,212.9179245522112,15826199
2014-08-04,210.77804565429688,211.78378848708883,208.86285177992775,209.92209005228347,14672155
2014-08-05,210.5319366455078,211.3878921836807,207.78219983453351,210.79942810787264,12233949
2014-08-06,211.4521026611328,213.68828345932522,209.60110331263095,210.75664766170263,16358373
2014-08-07,211.69821166992188,213.2817196533278,210.4249772592692,211.63400285313048,10844144
2014-08-08,209.81509399414062,210.45705353755648,208.23158616865027,209.61179704431987,9118453
2014-08-11,209.81509399414062,211.2595136801984,209.1517219909313,210.81013771445845,6696796
2014-08-12,210.64964294433594,211.19531067701092,208.9270327640617,210.99201373535044,9556263
2014-08-13,211.88006591796875,213.26029101865782,209.70809408090062,210.41424811977876,14113750
2014-08-14,214.61911010742188,215.05778697978707,212.22245736742073,212.91791234000206,12062077
2014-08-18,216.78038024902344,217.2939506937775,213.45286430254657,214.22322711192513,7643510
2014-08-19,215.97793579101562,218.90957145803657,215.29317991001275,217.1976746132814,14559347
2014-08-20,213.634765625,217.93592736685034,212.99280608955084,216.3417204734953,13022078
2014-08-21,212.93930053710938,214.84379516245548,211.869363267352,213.98783963285143,16449220
2014-08-22,213.62403869628906,215.4857368194059,212.98207924450517,214.00922008115705,8571614
2014-08-25,213.08908081054688,215.80673452889678,212.58620945308,213.98783265889085,7455233
2014-08-26,212.56483459472656,213.3351974876593,210.35006627541372,213.1319005343454,9548209
2014-08-27,212.63970947265625,214.3730186867749,211.17390599977145,213.38867412392844,8391614
2014-08-28,213.7096710205078,214.84380285290806,212.83231728548307,212.83231728548307,15914040
2014-09-01,217.0050506591797,218.48156740257946,213.04627450446262,214.91867172023294,16197464
2014-09-02,219.08074951171875,220.73916514813857,216.25611909835348,217.94661771153795,16556769
2014-09-03,220.6749725341797,221.6807152980185,218.502986414318,219.36964104482684,21922291
2014-09-04,219.5301513671875,221.24206264111476,217.86105073115584,220.193523413858,9346763
2014-09-05,219.4766387939453,221.14573929969347,218.39600238599,219.91531566653532,9078852
2014-09-08,222.05517578125,222.40825993062643,219.9794958012399,221.24203089884634,13886787
2014-09-09,221.0494384765625,222.8255440693524,220.02229754816452,220.85685490917368,9166689
2014-09-10,217.3795623779297,220.21490630069871,216.68410739899394,220.01160935167408,9459033
2014-09-11,218.13922119140625,220.4074992833175,215.69977197497835,218.33181906104306,10619105
2014-09-12,217.32606506347656,219.12355461938142,216.4380122307905,217.94662642380695,8749882
2014-09-15,214.57630920410156,216.55569748924913,214.20184114923256,215.93513614239907,8738403
2014-09-16,209.57969665527344,214.87590209182014,208.95913529641123,214.28743799542517,13242995
2014-09-17,211.55911254882812,211.96569221089376,209.48343216746431,210.75666659807806,10887270
2014-09-18,215.03639221191406,216.12772772411626,210.49985047575262,210.77804103989055,9089107
2014-09-19,213.01417541503906,217.36883200469657,212.06192818610063,215.2717539976163,17169819
2014-09-22,212.17965698242188,213.13189003711096,211.35579869090355,212.48993051428263,7900222
2014-09-23,206.68017578125,213.01420708857898,206.08099830342488,212.21176122975325,17694403
2014-09-24,206.5089874267578,208.44557953706502,204.4440062575123,207.24725308464696,15393998
2014-09-25,198.9766082763672,207.09744453032891,197.43589676794943,206.73367554235975,33092058
2014-09-26,199.70416259765625,201.50165210520663,196.2910537809115,198.79471161440668,15904980
2014-09-29,199.68275451660156,201.72633721347304,198.92309079221215,200.4958993899749,12481132
2014-09-30,202.36830139160156,202.95676545800723,197.94944992334428,198.58071033752523,17642155
2014-10-01,198.4095001220703,202.34687790072823,198.15272206754574,201.91890019202714,8656245
2014-10-07,198.18484497070312,200.05722804738986,197.6070657042677,198.42022488447694,12404189
2014-10-08,200.44241333007812,201.46955426989544,197.11491150511574,197.11491150511574,9827783
2014-10-09,204.2835235595703,204.8398904426746,200.76342347305663,200.76342347305663,11164671
2014-10-10,205.56741333007812,207.3542179810312,200.3140188152495,202.64649118280312,15465656
2014-10-13,204.97897338867188,206.44479132051276,202.87119588254563,205.8135308343906,13881865
2014-10-14,205.69583129882812,209.4941074115845,205.12876536805587,209.4941074115845,19077913
2014-10-15,205.69583129882812,205.69583129882812,205.69583129882812,205.69583129882812,0
2014-10-16,199.2227020263672,204.76498669077617,198.58072818305592,203.64155389172626,19017182
2014-10-17,200.69921875,201.28768286852358,197.98156471860509,200.29263912563025,15313270
2014-10-20,200.08934020996094,201.27698180775496,195.06062610532786,200.8276058362243,21187302
2014-10-21,198.86959838867188,200.50660153155027,198.38812519553173,199.91813746982237,17621790
2014-10-22,202.3576202392578,203.45965486113377,199.68277684375846,200.10004127154906,13384016
2014-10-27,201.43748474121094,206.27361566462082,200.46383910332747,206.27361566462082,10072622
2014-10-28,199.87535095214844,201.5765486998435,198.17415320445338,201.38396512691435,22023470
2014-10-29,203.63082885742188,204.01601028445006,199.8967474008455,200.42101696267707,17516848
2014-10-30,209.54759216308594,210.03976445509855,202.66789344652491,202.8604770146838,32745121
2014-10-31,214.1055450439453,214.77961614307307,210.10397193828396,210.10397193828396,14086084
2014-11-03,214.49070739746094,215.9137287990214,211.88005878904298,214.84379154726793,12376151
2014-11-05,212.1261444091797,215.80674466876363,211.50558306930643,214.41582048425798,15730002
2014-11-07,209.81509399414062,212.99280873277002,209.29082441486005,211.94426957420887,11633677
2014-11-10,207.4291229248047,211.8051782681477,206.97974696578322,210.30726316624146,10482542
2014-11-11,209.21595764160156,211.3772307618852,206.7657948332463,208.0818113518555,10100100
2014-11-12,208.4348907470703,210.35008477551278,207.29005967931332,210.12538962677215,9286081
2014-11-13,207.40773010253906,209.665309043398,206.15590826506232,208.42417200918973,7041533
2014-11-14,207.3863525390625,209.22665295550385,206.50899868615463,207.35425527257792,8424014
2014-11-17,210.82086181640625,211.32373328005616,206.71229739586195,206.71229739586195,10224348
2014-11-18,211.55911254882812,213.49570477470823,210.82086113137825,210.87435657579505,13410579
2014-11-19,209.31222534179688,212.27595836641456,208.95914116025318,211.5590909155379,8099318
2014-11-20,209.8686065673828,210.49986707469006,207.63242564375582,209.28014241416435,11342020
2014-11-21,213.4956817626953,214.20185012187733,209.7509010656712,209.7509010656712,11739875
2014-11-24,210.8529510498047,214.87592260573143,210.0718890195435,214.03066604440724,12426216
2014-11-25,212.4899444580078,212.89652408679422,208.27438950703046,210.79944569931314,14606201
2014-11-26,211.21670532226562,212.48992524906808,210.2644580066762,212.26524442121897,13155281
2014-11-27,211.55911254882812,212.48996185067642,210.3607860248958,211.84800223317677,12279963
2014-11-28,212.1903533935547,217.7005404158674,210.39284961091082,211.78377379657616,20881173
2014-12-01,205.77072143554688,212.26525323726904,205.11804852998205,211.6339785066738,17382184
2014-12-02,205.9954071044922,207.83570733302744,205.00036337607426,205.85631896392735,9453044
2014-12-03,207.2151336669922,208.42415907840078,205.11804117271072,205.11804117271072,9789854
2014-12-04,205.11805725097656,208.62745808667228,204.5081949539174,207.16165446994103,10775294
2014-12-05,204.8612823486328,206.9262634913185,204.37980909930994,205.64233006495857,10048267
2014-12-08,202.13290405273438,206.0381850024958,201.63004697419012,205.4283227716811,10238784
2014-12-09,201.1165008544922,203.43827455347636,199.2227192777746,201.3625941821208,10598750
2014-12-10,199.5543670654297,201.35187091128202,199.00869931604512,199.31898713939935,13242754
2014-12-11,193.90509033203125,198.79471615111584,193.30592714917424,198.79471615111584,22620658
2014-12-12,188.81219482421875,194.94294378014177,188.17023524737,194.08698815467883,17874849
2014-12-15,188.05252075195312,188.69449457833926,186.59740198170533,187.8706362623582,12647964
2014-12-16,185.0138702392578,189.0047436827059,183.96533121875612,187.62453298876642,20886278
2014-12-17,186.0624237060547,187.21796796316897,184.98178734293023,185.1529870205557,20779949
2014-12-18,188.3306884765625,189.33643116017615,185.0245708104306,188.640976264505,14970699
2014-12-19,192.70677185058594,194.38657150570504,188.84428683965666,189.40065369539354,20073537
2014-12-22,193.6376190185547,194.04418435477422,190.66318690449657,193.01704335743736,8305143
2014-12-23,191.2516326904297,193.4770998765649,190.83435402190557,193.0919184683507,10583206
2014-12-24,189.19735717773438,191.9791912528157,188.30930437733522,191.25163904379303,22479751
2014-12-26,190.20309448242188,191.01623936513073,188.33069715118617,189.7216212910897,4890141
2014-12-29,191.94711303710938,192.3857899372733,189.7965391735346,190.1282251918285,6931660
2014-12-30,188.3414306640625,192.2467123426413,187.68877196433624,191.9685217500134,11627412
2014-12-31,190.6952667236328,191.28373078303702,188.10601629155727,188.30929894107132,8464992
2015-01-01,189.9998016357422,190.87715534273178,189.0903506676063,189.65743085018167,2963643
2015-01-02,189.4969482421875,191.74382815812206,189.22947104058622,190.04261601795088,7331366
2015-01-05,187.42124938964844,190.64177456827719,187.04676706013433,189.3792394487279,10103941
2015-01-06,178.91522216796875,186.8113764752529,178.0378685150495,186.1694170073948,18627980
2015-01-07,182.80982971191406,183.77277619196656,179.1078453068099,179.12924348261123,20720312
2015-01-08,180.1884765625,184.650124649003,179.78189694949202,184.05094717483541,19872227
2015-01-09,184.09375,184.457533275433,180.81974337459295,181.54729564096232,13392787
2015-01-12,181.953857421875,184.2435334450875,180.09217344442607,184.13654257589423,10100113
2015-01-13,180.423828125,182.9488838223256,179.85676228725453,182.53160518732582,9948711
2015-01-14,178.66915893554688,181.2477104052324,177.86669881659475,180.39175484961623,11380041
2015-01-15,184.93898010253906,186.40479779837128,179.74978033395087,179.74978033395087,16927085
2015-01-16,186.10523986816406,187.2393717003376,182.32834774405396,184.02954549231427,19136963
2015-01-19,188.2344207763672,189.59323348253545,183.76207355968455,186.21223606415992,13339962
2015-01-20,193.24172973632812,193.77669838636558,188.06321434843136,188.63029454489703,13361320
2015-01-21,194.03346252441406,195.0285061417366,190.88784537432815,193.6589944954715,17084297
2015-01-22,189.1117706298828,194.12978549981565,188.20231962566118,193.69110862891478,23721627
2015-01-23,189.78579711914062,192.11825495384193,187.66732099973535,190.44915472105197,18080494
2015-01-27,190.2458953857422,191.88289856167683,188.41629435796523,191.06973937499922,17939876
2015-01-28,194.0548553466797,194.6861300041943,189.61460599405672,189.61460599405672,19298126
2015-01-29,198.88031005859375,199.97164555622763,194.06557782256655,194.10837417270935,36117653
2015-01-30,195.85238647460938,199.2761945456081,194.51495765255618,199.00870306739893,21746801
2015-02-02,194.31167602539062,196.84743125784271,193.80880461402253,196.0235729278048,19302710
2015-02-03,200.63499450683594,201.3304494012705,195.413683259693,195.413683259693,17092333
2015-02-04,198.7519073486328,201.96171909572098,198.131346029715,200.95597636749395,14072894
2015-02-05,197.66058349609375,201.1271735293087,196.3552519765529,200.2926304255329,12365643
2015-02-06,194.7075653076172,199.00871307477848,193.23104827058498,197.7461920879739,9045844
2015-02-09,191.88290405273438,196.4408438375023,190.87716126992885,192.84585048601593,8839692
2015-02-10,188.7373046875,193.5520230294048,184.30775352810963,192.1611129679973,13651008
2015-02-11,192.73887634277344,193.60553106485537,188.95128480515393,189.59324438823455,9781008
2015-02-12,194.54705810546875,195.57419911515908,189.86072903431875,194.30097908321838,8709626
2015-02-13,196.33383178710938,197.0399857625853,194.52562907677014,195.5848671822312,7393680
2015-02-16,193.188232421875,197.76757030685985,192.58905496930115,196.59062786062142,12266698
2015-02-18,192.94215393066406,194.30098096364335,191.39074331319028,192.58906974126074,9835036
2015-02-19,193.02772521972656,194.21536671250524,189.92490432901656,194.07626429908387,9550637
2015-02-20,186.83282470703125,191.7331504312857,186.44764320931512,191.5726498079466,18717199
2015-02-23,182.19998168945312,187.61387772073877,181.26913240018587,186.15875879877476,14104463
2015-02-24,180.06004333496094,183.34476267200654,179.10781041282075,182.79909501088395,19946218
2015-02-25,180.423828125,183.2805697700421,179.97445223226902,181.63286768635768,15274116
2015-02-26,180.1777801513672,181.88967704507175,179.02223582073267,181.05511963147399,21459750
2015-02-27,183.07730102539062,184.24354442256953,180.73414371246815,181.36540416281517,18659378
2015-03-02,184.93898010253906,187.3463459741244,183.07728192391377,185.9554218833757,14579511
2015-03-03,192.76025390625,193.969279324954,185.613063696691,185.95543448599022,20636925
2015-03-04,189.98912048339844,194.65406572197864,188.320019892744,193.8730037246968,14476047
2015-03-05,189.36856079101562,192.3215948287122,187.91344194847687,190.98416595587585,10716702
2015-03-09,186.09454345703125,190.8236833587265,184.91761516803783,189.40066175287248,14065391
2015-03-10,183.84767150878906,187.4105678041594,183.0452113398197,185.94474989471314,15234060
2015-03-11,183.16290283203125,186.08382507493755,182.40323906798355,184.23284012645408,11635873
2015-03-12,184.8426971435547,185.6130599730144,183.08798974561603,183.60157448825268,11782380
2015-03-13,181.9110565185547,186.08381458855538,181.2476988616737,185.95542554873873,12936157
2015-03-16,180.1991729736328,182.73492811785326,179.8139915415307,182.21065854911555,13839990
2015-03-17,183.35548400878906,184.00814260727708,179.96377340198245,182.00735617885903,19070082
2015-03-18,185.8805389404297,186.65090177732299,182.8954079453352,183.38758023432382,9269885
2015-03-19,183.20570373535156,187.6031429821561,182.76702686252392,187.35706396918957,13934612
2015-03-20,182.76699829101562,184.27561224902576,181.59005599428488,183.58014309993627,10405717
2015-03-23,180.16705322265625,184.88547875233576,179.34319502411947,183.28057298414848,13251683
2015-03-24,181.4510040283203,182.80983105517825,180.19918216575178,180.19918216575178,9238431
2015-03-25,180.79830932617188,181.78265379298168,179.9637520612046,181.67566293452276,10264941
2015-03-26,177.4601287841797,181.72919342066984,176.34739507256452,179.98518495338175,20621346
2015-03-27,173.6939239501953,178.67984101772635,171.5005398332376,178.44444683431152,23326922
2015-03-30,173.4906463623047,174.97786237927156,170.43062162831464,174.74248245411664,17330588
2015-03-31,176.7539825439453,178.23049959453544,175.042071264393,175.042071264393,20235395
2015-04-01,178.904541015625,179.53580146037353,173.99351702564954,176.51857308913966,14588531
2015-04-06,176.465087890625,179.32183011568313,175.76963288075356,178.89385230787886,12334096
2015-04-07,178.21978759765625,178.91524257679168,176.7646688292302,176.7646688292302,21275454
2015-04-08,185.2920684814453,186.0624170072914,178.2304712861308,178.358860326356,24821205
2015-04-09,191.54051208496094,192.37506943966292,183.7727606582179,185.20648116920796,27276420
2015-04-10,193.5198974609375,194.47214475854375,190.25659026826017,191.50841199734114,25323219
2015-04-13,197.40377807617188,197.88525126306965,192.32156903919247,194.04416485460746,20177342
2015-04-15,197.64987182617188,201.0629662049741,194.12977229541912,197.08279165966744,22231264
2015-04-16,198.65562438964844,200.72060537180948,196.65483793114063,197.83176610044086,20177302
2015-04-17,198.33462524414062,202.06870646427583,197.42517431286709,200.08931830250222,23958678
2015-04-20,189.51832580566406,200.6028940933549,187.98831352542373,200.57079683265377,37628162
2015-04-21,187.54966735839844,191.62614869475382,186.6937259818531,190.4813033556473,17707007
2015-04-22,188.2558135986328,189.75372868672946,185.52746060719113,188.71588864090145,14761313
2015-04-23,187.67803955078125,190.32078543125138,185.96612851288523,189.13315821919477,13337818
2015-04-24,188.07391357421875,189.261555120083,185.88054353589987,187.66734825610772,12709854
2015-04-27,187.30355834960938,189.91420698512152,186.47970008634118,188.3200001777737,11042925
2015-04-28,185.14230346679688,188.73729701561393,183.71928191352632,187.1751873187558,14687371
2015-04-29,181.88966369628906,186.28711699983307,181.33329688955413,184.4575159906408,16387960
2015-04-30,184.53244018554688,185.29210405504773,181.4510169215807,181.88969384439847,34802149
2015-05-04,190.65249633789062,191.28375683052093,184.13656588090103,185.35629051306788,15078502
2015-05-05,190.9092559814453,192.97423695637238,189.4006418273927,191.24094197032065,17846755
2015-05-06,188.36280822753906,191.8936071281178,186.59740163500163,190.449187448177,22438208
2015-05-07,186.32992553710938,187.977627891172,184.0295502664244,187.23937655771732,16735535
2015-05-08,192.78367614746094,193.66124989777606,186.586519390773,188.73168681201602,17104443
2015-05-11,194.13796997070312,194.89635656004143,191.41857742185712,193.4662400168806,14214007
2015-05-12,188.2333221435547,193.91043813383442,187.4641016894681,193.91043813383442,16650201
2015-05-13,191.78692626953125,192.55616113947642,185.74144403277268,189.2408906213158,16701434
2015-05-14,190.29180908203125,192.02528880195328,188.580011599853,191.9819387909339,12329713
2015-05-15,189.37091064453125,192.18780811864855,188.5366868611301,191.0935565765658,8331715
2015-05-18,193.18453979492188,193.71541469418312,188.99171003295376,189.57675436433678,9847540
2015-05-19,194.05126953125,196.04476238737783,192.1119461044227,193.1195264183467,14513036
2015-05-20,196.93319702148438,197.39906867617864,194.51716764285504,195.10222653161168,8708891
2015-05-21,194.3113250732422,198.35248109413737,193.7371145332436,197.4532394431431,10759523
2015-05-22,195.84976196289062,196.22896247890162,194.36547602487633,194.36547602487633,8349048
2015-05-25,193.82376098632812,196.74899721981475,193.35788938775943,195.0155174676145,6617337
2015-05-26,191.67860412597656,194.14880278423198,191.2669019388558,193.9321105709988,9510249
2015-05-27,191.83026123046875,193.04369990739778,190.72517588260808,191.9819356409094,8078236
2015-05-28,189.7717742919922,193.76959430839705,188.94836995153776,191.9494434355898,26538868
2015-05-29,190.0318145751953,192.07947720989407,189.18674240502867,190.6601945267315,29277517
2015-06-01,195.50306701660156,196.07729197792483,190.24848698121735,190.6818569418261,19594976
2015-06-02,194.72300720214844,199.08917941915018,193.16288406635942,196.2614625637377,20178960
2015-06-03,194.22463989257812,197.2798829353339,192.52367617228163,194.7988503909652,15546279
2015-06-04,197.76742553710938,198.5258121341296,193.4012386509135,195.92560678589402,15931395
2015-06-05,196.69482421875,198.68831721894924,195.97975877137046,197.16069580887057,13066337
2015-06-08,191.86277770996094,197.18237548189444,191.35357054253797,196.48897776595527,10846953
2015-06-09,191.4835662841797,192.98950534785817,190.10761938637174,191.45105016212818,9153355
2015-06-10,196.27227783203125,197.1606854188827,191.76525104580847,191.98192876725156,13509379
2015-06-11,190.06431579589844,197.0740436292606,189.30591472916151,196.31564256252366,14676438
2015-06-12,192.81619262695312,193.43373867985483,190.30265840081162,190.4651811780263,21543824
2015-06-15,195.3947296142578,196.09896122972717,192.84869373291542,193.91044363539274,12858570
2015-06-16,195.8714141845703,196.0989402618983,193.54207076646344,194.79883050929365,13929305
2015-06-17,201.7760772705078,204.1921065007052,193.71543355450996,196.10979500974904,26232634
2015-06-18,212.1227264404297,212.78360803283346,202.0577558092228,202.068589696566,49366799
2015-06-19,215.9580535888672,218.07071962847124,212.89197646651942,212.89197646651942,45710935
2015-06-22,214.88543701171875,218.569059659903,213.75866942631936,216.02302401911172,19394187
2015-06-23,215.60052490234375,217.26898709652747,214.73378490806655,215.09131768698822,16007498
2015-06-24,214.71209716796875,218.0815373724735,213.7911878177322,215.60050485627713,18603004
2015-06-25,217.66981506347656,218.6340598737921,213.433649801447,213.86701971822035,27175118
2015-06-26,216.8356170654297,219.7391712625162,215.68718158723644,216.66226039948327,20966796
2015-06-29,214.7012481689453,215.35131029069248,210.61675722503782,214.062034398213,20168946
2015-06-30,216.70558166503906,217.30145990780647,214.08370871818144,214.4954108840201,23184864
2015-07-01,217.90817260742188,218.94825461034355,216.90059226306226,216.90059226306226,14824266
2015-07-02,219.03494262695312,220.9634323752079,218.22237217117024,218.63407434257397,15931202
2015-07-03,218.24404907226562,219.6741656127278,217.34480748267924,218.7965917980968,13831096
2015-07-06,220.05335998535156,220.7792448905271,215.64383772501822,215.83886215863217,12237733
2015-07-07,217.38815307617188,220.28087329623258,216.68392147550537,219.06744899447003,11294999
2015-07-08,215.9471893310547,218.5690622076381,214.8746056299282,215.7846665677699,15190654
2015-07-09,213.95370483398438,216.90060888964751,213.03279550853105,215.81717679445802,16245867
2015-07-10,217.07394409179688,217.5506495696996,214.5712439489247,214.7554200222971,16110573
2015-07-13,218.20071411132812,219.3924851304981,215.6330104498397,217.07396088166902,9860248
2015-07-14,216.20721435546875,219.17578622860862,215.6438377578284,218.61240963096824,9942927
2015-07-15,219.0999755859375,219.8041928022625,216.5864411338888,216.62977668784907,13532911
2015-07-16,221.81932067871094,222.70772833070598,219.09994275286152,219.2841188295931,14854295
2015-07-17,221.38595581054688,223.4336183331038,220.5842336995889,222.15519072462945,10195142
2015-07-20,222.0468292236328,223.17358229766833,220.56254344678067,222.70771073474583,6348354
2015-07-21,218.37403869628906,222.84856405593627,217.27978721741857,222.75105907623913,7923338
